iso,vaccine,date,total_vaccinations
OWID_EUN,Johnson&Johnson,9/22/2021,14453913
OWID_EUN,Moderna,9/22/2021,56869609
OWID_EUN,Novavax,9/22/2021,253
OWID_EUN,Oxford/AstraZeneca,9/22/2021,67006520
OWID_EUN,Pfizer/BioNTech,9/22/2021,403446345
OWID_EUN,Sanofi/GSK,9/22/2021,2
OWID_EUN,Sinopharm/Beijing,9/22/2021,2115842
OWID_EUN,Sinovac,9/22/2021,8662
OWID_EUN,Sputnik V,9/22/2021,1841996
OWID_EUN,Valneva,9/22/2021,0
OWID_EUN,Covaxin,9/23/2021,127
OWID_EUN,Johnson&Johnson,9/23/2021,14481729
OWID_EUN,Moderna,9/23/2021,56965058
OWID_EUN,Novavax,9/23/2021,253
OWID_EUN,Oxford/AstraZeneca,9/23/2021,67008211
OWID_EUN,Pfizer/BioNTech,9/23/2021,404071088
OWID_EUN,Sanofi/GSK,9/23/2021,2
OWID_EUN,Sinopharm/Beijing,9/23/2021,2115842
OWID_EUN,Sinovac,9/23/2021,8665
OWID_EUN,Sputnik V,9/23/2021,1841996
OWID_EUN,Valneva,9/23/2021,0
OWID_EUN,Covaxin,9/24/2021,128
OWID_EUN,Johnson&Johnson,9/24/2021,14637681
OWID_EUN,Moderna,9/24/2021,57402409
OWID_EUN,Novavax,9/24/2021,257
OWID_EUN,Oxford/AstraZeneca,9/24/2021,67025783
OWID_EUN,Pfizer/BioNTech,9/24/2021,406367025
OWID_EUN,Sanofi/GSK,9/24/2021,2
OWID_EUN,Sinopharm/Beijing,9/24/2021,2121667
OWID_EUN,Sinovac,9/24/2021,8891
OWID_EUN,Sputnik V,9/24/2021,1843071
OWID_EUN,Valneva,9/24/2021,0
OWID_EUN,Covaxin,9/25/2021,128
OWID_EUN,Johnson&Johnson,9/25/2021,14658108
OWID_EUN,Moderna,9/25/2021,57474312
OWID_EUN,Novavax,9/25/2021,258
OWID_EUN,Oxford/AstraZeneca,9/25/2021,67026644
OWID_EUN,Pfizer/BioNTech,9/25/2021,406771913
OWID_EUN,Sanofi/GSK,9/25/2021,2
OWID_EUN,Sinopharm/Beijing,9/25/2021,2121668
OWID_EUN,Sinovac,9/25/2021,8891
OWID_EUN,Sputnik V,9/25/2021,1843071
OWID_EUN,Valneva,9/25/2021,0
OWID_EUN,Covaxin,9/26/2021,128
OWID_EUN,Johnson&Johnson,9/26/2021,14668848
OWID_EUN,Moderna,9/26/2021,57500811
OWID_EUN,Novavax,9/26/2021,258
OWID_EUN,Oxford/AstraZeneca,9/26/2021,67027096
OWID_EUN,Pfizer/BioNTech,9/26/2021,406955857
OWID_EUN,Sanofi/GSK,9/26/2021,2
OWID_EUN,Sinopharm/Beijing,9/26/2021,2121668
OWID_EUN,Sinovac,9/26/2021,8892
OWID_EUN,Sputnik V,9/26/2021,1843071
OWID_EUN,Valneva,9/26/2021,0
OWID_EUN,Covaxin,9/27/2021,128
OWID_EUN,Johnson&Johnson,9/27/2021,14690674
OWID_EUN,Moderna,9/27/2021,57572279
OWID_EUN,Novavax,9/27/2021,259
OWID_EUN,Oxford/AstraZeneca,9/27/2021,67028492
OWID_EUN,Pfizer/BioNTech,9/27/2021,407425314
OWID_EUN,Sanofi/GSK,9/27/2021,2
OWID_EUN,Sinopharm/Beijing,9/27/2021,2121669
OWID_EUN,Sinovac,9/27/2021,8894
OWID_EUN,Sputnik V,9/27/2021,1843071
OWID_EUN,Valneva,9/27/2021,0
OWID_EUN,Covaxin,9/28/2021,128
OWID_EUN,Johnson&Johnson,9/28/2021,14715735
OWID_EUN,Moderna,9/28/2021,57656684
OWID_EUN,Novavax,9/28/2021,260
OWID_EUN,Oxford/AstraZeneca,9/28/2021,67029871
OWID_EUN,Pfizer/BioNTech,9/28/2021,407986086
OWID_EUN,Sanofi/GSK,9/28/2021,2
OWID_EUN,Sinopharm/Beijing,9/28/2021,2121670
OWID_EUN,Sinovac,9/28/2021,8896
OWID_EUN,Sputnik V,9/28/2021,1843071
OWID_EUN,Valneva,9/28/2021,0
OWID_EUN,Covaxin,9/29/2021,128
OWID_EUN,Johnson&Johnson,9/29/2021,14742636
OWID_EUN,Moderna,9/29/2021,57735533
OWID_EUN,Novavax,9/29/2021,260
OWID_EUN,Oxford/AstraZeneca,9/29/2021,67031407
OWID_EUN,Pfizer/BioNTech,9/29/2021,408623841
OWID_EUN,Sanofi/GSK,9/29/2021,2
OWID_EUN,Sinopharm/Beijing,9/29/2021,2121670
OWID_EUN,Sinovac,9/29/2021,8899
OWID_EUN,Sputnik V,9/29/2021,1843071
OWID_EUN,Valneva,9/29/2021,0
OWID_EUN,Covaxin,9/30/2021,128
OWID_EUN,Johnson&Johnson,9/30/2021,14771922
OWID_EUN,Moderna,9/30/2021,57829759
OWID_EUN,Novavax,9/30/2021,260
OWID_EUN,Oxford/AstraZeneca,9/30/2021,67032913
OWID_EUN,Pfizer/BioNTech,9/30/2021,409185411
OWID_EUN,Sanofi/GSK,9/30/2021,2
OWID_EUN,Sinopharm/Beijing,9/30/2021,2121670
OWID_EUN,Sinovac,9/30/2021,8899
OWID_EUN,Sputnik V,9/30/2021,1843071
OWID_EUN,Valneva,9/30/2021,0
OWID_EUN,Covaxin,10/1/2021,128
OWID_EUN,Johnson&Johnson,10/1/2021,14901853
OWID_EUN,Moderna,10/1/2021,58189855
OWID_EUN,Novavax,10/1/2021,261
OWID_EUN,Oxford/AstraZeneca,10/1/2021,67043974
OWID_EUN,Pfizer/BioNTech,10/1/2021,411310993
OWID_EUN,Sanofi/GSK,10/1/2021,2
OWID_EUN,Sinopharm/Beijing,10/1/2021,2128525
OWID_EUN,Sinovac,10/1/2021,9032
OWID_EUN,Sputnik V,10/1/2021,1843935
OWID_EUN,Valneva,10/1/2021,0
OWID_EUN,Covaxin,10/2/2021,128
OWID_EUN,Johnson&Johnson,10/2/2021,14916852
OWID_EUN,Moderna,10/2/2021,58248760
OWID_EUN,Novavax,10/2/2021,261
OWID_EUN,Oxford/AstraZeneca,10/2/2021,67044577
OWID_EUN,Pfizer/BioNTech,10/2/2021,411607810
OWID_EUN,Sanofi/GSK,10/2/2021,2
OWID_EUN,Sinopharm/Beijing,10/2/2021,2128525
OWID_EUN,Sinovac,10/2/2021,9033
OWID_EUN,Sputnik V,10/2/2021,1843935
OWID_EUN,Valneva,10/2/2021,0
OWID_EUN,Covaxin,10/3/2021,128
OWID_EUN,Johnson&Johnson,10/3/2021,14925621
OWID_EUN,Moderna,10/3/2021,58268423
OWID_EUN,Novavax,10/3/2021,261
OWID_EUN,Oxford/AstraZeneca,10/3/2021,67044862
OWID_EUN,Pfizer/BioNTech,10/3/2021,411726060
OWID_EUN,Sanofi/GSK,10/3/2021,2
OWID_EUN,Sinopharm/Beijing,10/3/2021,2128525
OWID_EUN,Sinovac,10/3/2021,9033
OWID_EUN,Sputnik V,10/3/2021,1843935
OWID_EUN,Valneva,10/3/2021,0
OWID_EUN,Covaxin,10/4/2021,128
OWID_EUN,Johnson&Johnson,10/4/2021,14945035
OWID_EUN,Moderna,10/4/2021,58327094
OWID_EUN,Novavax,10/4/2021,261
OWID_EUN,Oxford/AstraZeneca,10/4/2021,67045730
OWID_EUN,Pfizer/BioNTech,10/4/2021,412133780
OWID_EUN,Sanofi/GSK,10/4/2021,2
OWID_EUN,Sinopharm/Beijing,10/4/2021,2128526
OWID_EUN,Sinovac,10/4/2021,9034
OWID_EUN,Sputnik V,10/4/2021,1843935
OWID_EUN,Valneva,10/4/2021,0
OWID_EUN,Covaxin,10/5/2021,128
OWID_EUN,Johnson&Johnson,10/5/2021,14969342
OWID_EUN,Moderna,10/5/2021,58404252
OWID_EUN,Novavax,10/5/2021,261
OWID_EUN,Oxford/AstraZeneca,10/5/2021,67046624
OWID_EUN,Pfizer/BioNTech,10/5/2021,412654812
OWID_EUN,Sanofi/GSK,10/5/2021,2
OWID_EUN,Sinopharm/Beijing,10/5/2021,2128527
OWID_EUN,Sinovac,10/5/2021,9034
OWID_EUN,Sputnik V,10/5/2021,1843936
OWID_EUN,Valneva,10/5/2021,0
OWID_EUN,Covaxin,10/6/2021,128
OWID_EUN,Johnson&Johnson,10/6/2021,14992820
OWID_EUN,Moderna,10/6/2021,58472058
OWID_EUN,Novavax,10/6/2021,261
OWID_EUN,Oxford/AstraZeneca,10/6/2021,67047398
OWID_EUN,Pfizer/BioNTech,10/6/2021,413218579
OWID_EUN,Sanofi/GSK,10/6/2021,2
OWID_EUN,Sinopharm/Beijing,10/6/2021,2128527
OWID_EUN,Sinovac,10/6/2021,9037
OWID_EUN,Sputnik V,10/6/2021,1843936
OWID_EUN,Valneva,10/6/2021,0
OWID_EUN,Covaxin,10/7/2021,128
OWID_EUN,Johnson&Johnson,10/7/2021,15019745
OWID_EUN,Moderna,10/7/2021,58550369
OWID_EUN,Novavax,10/7/2021,261
OWID_EUN,Oxford/AstraZeneca,10/7/2021,67048272
OWID_EUN,Pfizer/BioNTech,10/7/2021,413749697
OWID_EUN,Sanofi/GSK,10/7/2021,2
OWID_EUN,Sinopharm/Beijing,10/7/2021,2128527
OWID_EUN,Sinovac,10/7/2021,9037
OWID_EUN,Sputnik V,10/7/2021,1843936
OWID_EUN,Valneva,10/7/2021,0
OWID_EUN,Covaxin,10/8/2021,131
OWID_EUN,Johnson&Johnson,10/8/2021,15133232
OWID_EUN,Moderna,10/8/2021,58839988
OWID_EUN,Novavax,10/8/2021,262
OWID_EUN,Oxford/AstraZeneca,10/8/2021,67056287
OWID_EUN,Pfizer/BioNTech,10/8/2021,415835124
OWID_EUN,Sanofi/GSK,10/8/2021,2
OWID_EUN,Sinopharm/Beijing,10/8/2021,2133639
OWID_EUN,Sinovac,10/8/2021,9151
OWID_EUN,Sputnik V,10/8/2021,1844375
OWID_EUN,Valneva,10/8/2021,0
OWID_EUN,Covaxin,10/9/2021,131
OWID_EUN,Johnson&Johnson,10/9/2021,15152161
OWID_EUN,Moderna,10/9/2021,58892088
OWID_EUN,Novavax,10/9/2021,262
OWID_EUN,Oxford/AstraZeneca,10/9/2021,67056713
OWID_EUN,Pfizer/BioNTech,10/9/2021,416140195
OWID_EUN,Sanofi/GSK,10/9/2021,2
OWID_EUN,Sinopharm/Beijing,10/9/2021,2133639
OWID_EUN,Sinovac,10/9/2021,9151
OWID_EUN,Sputnik V,10/9/2021,1844375
OWID_EUN,Valneva,10/9/2021,0
OWID_EUN,Covaxin,10/10/2021,131
OWID_EUN,Johnson&Johnson,10/10/2021,15163177
OWID_EUN,Moderna,10/10/2021,58910644
OWID_EUN,Novavax,10/10/2021,262
OWID_EUN,Oxford/AstraZeneca,10/10/2021,67056897
OWID_EUN,Pfizer/BioNTech,10/10/2021,416263669
OWID_EUN,Sanofi/GSK,10/10/2021,2
OWID_EUN,Sinopharm/Beijing,10/10/2021,2133639
OWID_EUN,Sinovac,10/10/2021,9151
OWID_EUN,Sputnik V,10/10/2021,1844375
OWID_EUN,Valneva,10/10/2021,0
OWID_EUN,Covaxin,10/11/2021,131
OWID_EUN,Johnson&Johnson,10/11/2021,15183121
OWID_EUN,Moderna,10/11/2021,58963640
OWID_EUN,Novavax,10/11/2021,262
OWID_EUN,Oxford/AstraZeneca,10/11/2021,67057759
OWID_EUN,Pfizer/BioNTech,10/11/2021,416683855
OWID_EUN,Sanofi/GSK,10/11/2021,2
OWID_EUN,Sinopharm/Beijing,10/11/2021,2133639
OWID_EUN,Sinovac,10/11/2021,9152
OWID_EUN,Sputnik V,10/11/2021,1844375
OWID_EUN,Valneva,10/11/2021,0
OWID_EUN,Covaxin,10/12/2021,131
OWID_EUN,Johnson&Johnson,10/12/2021,15208034
OWID_EUN,Moderna,10/12/2021,59034061
OWID_EUN,Novavax,10/12/2021,262
OWID_EUN,Oxford/AstraZeneca,10/12/2021,67058525
OWID_EUN,Pfizer/BioNTech,10/12/2021,417229043
OWID_EUN,Sanofi/GSK,10/12/2021,2
OWID_EUN,Sinopharm/Beijing,10/12/2021,2133640
OWID_EUN,Sinovac,10/12/2021,9153
OWID_EUN,Sputnik V,10/12/2021,1844375
OWID_EUN,Valneva,10/12/2021,0
OWID_EUN,Covaxin,10/13/2021,131
OWID_EUN,Johnson&Johnson,10/13/2021,15234198
OWID_EUN,Moderna,10/13/2021,59100282
OWID_EUN,Novavax,10/13/2021,262
OWID_EUN,Oxford/AstraZeneca,10/13/2021,67059315
OWID_EUN,Pfizer/BioNTech,10/13/2021,417836524
OWID_EUN,Sanofi/GSK,10/13/2021,2
OWID_EUN,Sinopharm/Beijing,10/13/2021,2133641
OWID_EUN,Sinovac,10/13/2021,9153
OWID_EUN,Sputnik V,10/13/2021,1844375
OWID_EUN,Valneva,10/13/2021,0
OWID_EUN,Covaxin,10/14/2021,131
OWID_EUN,Johnson&Johnson,10/14/2021,15263715
OWID_EUN,Moderna,10/14/2021,59181865
OWID_EUN,Novavax,10/14/2021,262
OWID_EUN,Oxford/AstraZeneca,10/14/2021,67060221
OWID_EUN,Pfizer/BioNTech,10/14/2021,418427540
OWID_EUN,Sanofi/GSK,10/14/2021,2
OWID_EUN,Sinopharm/Beijing,10/14/2021,2133641
OWID_EUN,Sinovac,10/14/2021,9153
OWID_EUN,Sputnik V,10/14/2021,1844375
OWID_EUN,Valneva,10/14/2021,0
OWID_EUN,Covaxin,10/15/2021,133
OWID_EUN,Johnson&Johnson,10/15/2021,15374595
OWID_EUN,Moderna,10/15/2021,59432169
OWID_EUN,Novavax,10/15/2021,267
OWID_EUN,Oxford/AstraZeneca,10/15/2021,67066813
OWID_EUN,Pfizer/BioNTech,10/15/2021,420496595
OWID_EUN,Sanofi/GSK,10/15/2021,2
OWID_EUN,Sinopharm/Beijing,10/15/2021,2138221
OWID_EUN,Sinovac,10/15/2021,9240
OWID_EUN,Sputnik V,10/15/2021,1844768
OWID_EUN,Valneva,10/15/2021,0
OWID_EUN,Covaxin,10/16/2021,133
OWID_EUN,Johnson&Johnson,10/16/2021,15396015
OWID_EUN,Moderna,10/16/2021,59478798
OWID_EUN,Novavax,10/16/2021,268
OWID_EUN,Oxford/AstraZeneca,10/16/2021,67067181
OWID_EUN,Pfizer/BioNTech,10/16/2021,420826742
OWID_EUN,Sanofi/GSK,10/16/2021,2
OWID_EUN,Sinopharm/Beijing,10/16/2021,2138222
OWID_EUN,Sinovac,10/16/2021,9240
OWID_EUN,Sputnik V,10/16/2021,1844768
OWID_EUN,Valneva,10/16/2021,0
OWID_EUN,Covaxin,10/17/2021,133
OWID_EUN,Johnson&Johnson,10/17/2021,15408403
OWID_EUN,Moderna,10/17/2021,59497702
OWID_EUN,Novavax,10/17/2021,268
OWID_EUN,Oxford/AstraZeneca,10/17/2021,67067386
OWID_EUN,Pfizer/BioNTech,10/17/2021,420972974
OWID_EUN,Sanofi/GSK,10/17/2021,2
OWID_EUN,Sinopharm/Beijing,10/17/2021,2138222
OWID_EUN,Sinovac,10/17/2021,9242
OWID_EUN,Sputnik V,10/17/2021,1844768
OWID_EUN,Valneva,10/17/2021,0
OWID_EUN,Covaxin,10/18/2021,133
OWID_EUN,Johnson&Johnson,10/18/2021,15431925
OWID_EUN,Moderna,10/18/2021,59542088
OWID_EUN,Novavax,10/18/2021,269
OWID_EUN,Oxford/AstraZeneca,10/18/2021,67067985
OWID_EUN,Pfizer/BioNTech,10/18/2021,421429768
OWID_EUN,Sanofi/GSK,10/18/2021,2
OWID_EUN,Sinopharm/Beijing,10/18/2021,2138222
OWID_EUN,Sinovac,10/18/2021,9247
OWID_EUN,Sputnik V,10/18/2021,1844768
OWID_EUN,Valneva,10/18/2021,0
OWID_EUN,Covaxin,10/19/2021,133
OWID_EUN,Johnson&Johnson,10/19/2021,15458594
OWID_EUN,Moderna,10/19/2021,59592585
OWID_EUN,Novavax,10/19/2021,269
OWID_EUN,Oxford/AstraZeneca,10/19/2021,67068603
OWID_EUN,Pfizer/BioNTech,10/19/2021,421998836
OWID_EUN,Sanofi/GSK,10/19/2021,2
OWID_EUN,Sinopharm/Beijing,10/19/2021,2138222
OWID_EUN,Sinovac,10/19/2021,9247
OWID_EUN,Sputnik V,10/19/2021,1844768
OWID_EUN,Valneva,10/19/2021,0
OWID_EUN,Covaxin,10/20/2021,133
OWID_EUN,Johnson&Johnson,10/20/2021,15487577
OWID_EUN,Moderna,10/20/2021,59638030
OWID_EUN,Novavax,10/20/2021,269
OWID_EUN,Oxford/AstraZeneca,10/20/2021,67069194
OWID_EUN,Pfizer/BioNTech,10/20/2021,422644314
OWID_EUN,Sanofi/GSK,10/20/2021,2
OWID_EUN,Sinopharm/Beijing,10/20/2021,2138222
OWID_EUN,Sinovac,10/20/2021,9251
OWID_EUN,Sputnik V,10/20/2021,1844768
OWID_EUN,Valneva,10/20/2021,0
OWID_EUN,Covaxin,10/21/2021,133
OWID_EUN,Johnson&Johnson,10/21/2021,15527185
OWID_EUN,Moderna,10/21/2021,59686899
OWID_EUN,Novavax,10/21/2021,269
OWID_EUN,Oxford/AstraZeneca,10/21/2021,67069733
OWID_EUN,Pfizer/BioNTech,10/21/2021,423271138
OWID_EUN,Sanofi/GSK,10/21/2021,2
OWID_EUN,Sinopharm/Beijing,10/21/2021,2138222
OWID_EUN,Sinovac,10/21/2021,9253
OWID_EUN,Sputnik V,10/21/2021,1844768
OWID_EUN,Valneva,10/21/2021,0
OWID_EUN,Covaxin,10/22/2021,136
OWID_EUN,Johnson&Johnson,10/22/2021,15696243
OWID_EUN,Moderna,10/22/2021,59904257
OWID_EUN,Novavax,10/22/2021,272
OWID_EUN,Oxford/AstraZeneca,10/22/2021,67075898
OWID_EUN,Pfizer/BioNTech,10/22/2021,425616326
OWID_EUN,Sanofi/GSK,10/22/2021,2
OWID_EUN,Sinopharm/Beijing,10/22/2021,2142474
OWID_EUN,Sinovac,10/22/2021,9344
OWID_EUN,Sputnik V,10/22/2021,1845085
OWID_EUN,Valneva,10/22/2021,0
OWID_EUN,Covaxin,10/23/2021,136
OWID_EUN,Johnson&Johnson,10/23/2021,15741961
OWID_EUN,Moderna,10/23/2021,59940298
OWID_EUN,Novavax,10/23/2021,272
OWID_EUN,Oxford/AstraZeneca,10/23/2021,67076187
OWID_EUN,Pfizer/BioNTech,10/23/2021,425967562
OWID_EUN,Sanofi/GSK,10/23/2021,2
OWID_EUN,Sinopharm/Beijing,10/23/2021,2142474
OWID_EUN,Sinovac,10/23/2021,9345
OWID_EUN,Sputnik V,10/23/2021,1845085
OWID_EUN,Valneva,10/23/2021,0
OWID_EUN,Covaxin,10/24/2021,136
OWID_EUN,Johnson&Johnson,10/24/2021,15781387
OWID_EUN,Moderna,10/24/2021,59955528
OWID_EUN,Novavax,10/24/2021,272
OWID_EUN,Oxford/AstraZeneca,10/24/2021,67076308
OWID_EUN,Pfizer/BioNTech,10/24/2021,426123299
OWID_EUN,Sanofi/GSK,10/24/2021,2
OWID_EUN,Sinopharm/Beijing,10/24/2021,2142474
OWID_EUN,Sinovac,10/24/2021,9345
OWID_EUN,Sputnik V,10/24/2021,1845085
OWID_EUN,Valneva,10/24/2021,0
OWID_EUN,Covaxin,10/25/2021,136
OWID_EUN,Johnson&Johnson,10/25/2021,15835610
OWID_EUN,Moderna,10/25/2021,59995097
OWID_EUN,Novavax,10/25/2021,272
OWID_EUN,Oxford/AstraZeneca,10/25/2021,67076801
OWID_EUN,Pfizer/BioNTech,10/25/2021,426625732
OWID_EUN,Sanofi/GSK,10/25/2021,2
OWID_EUN,Sinopharm/Beijing,10/25/2021,2142474
OWID_EUN,Sinovac,10/25/2021,9346
OWID_EUN,Sputnik V,10/25/2021,1845085
OWID_EUN,Valneva,10/25/2021,0
OWID_EUN,Covaxin,10/26/2021,136
OWID_EUN,Johnson&Johnson,10/26/2021,15903580
OWID_EUN,Moderna,10/26/2021,60039931
OWID_EUN,Novavax,10/26/2021,272
OWID_EUN,Oxford/AstraZeneca,10/26/2021,67077312
OWID_EUN,Pfizer/BioNTech,10/26/2021,427283520
OWID_EUN,Sanofi/GSK,10/26/2021,2
OWID_EUN,Sinopharm/Beijing,10/26/2021,2142474
OWID_EUN,Sinovac,10/26/2021,9347
OWID_EUN,Sputnik V,10/26/2021,1845085
OWID_EUN,Valneva,10/26/2021,0
OWID_EUN,Covaxin,10/27/2021,136
OWID_EUN,Johnson&Johnson,10/27/2021,15972797
OWID_EUN,Moderna,10/27/2021,60087468
OWID_EUN,Novavax,10/27/2021,272
OWID_EUN,Oxford/AstraZeneca,10/27/2021,67077806
OWID_EUN,Pfizer/BioNTech,10/27/2021,428020305
OWID_EUN,Sanofi/GSK,10/27/2021,2
OWID_EUN,Sinopharm/Beijing,10/27/2021,2142474
OWID_EUN,Sinovac,10/27/2021,9350
OWID_EUN,Sputnik V,10/27/2021,1845085
OWID_EUN,Valneva,10/27/2021,0
OWID_EUN,Covaxin,10/28/2021,136
OWID_EUN,Johnson&Johnson,10/28/2021,16030195
OWID_EUN,Moderna,10/28/2021,60135844
OWID_EUN,Novavax,10/28/2021,272
OWID_EUN,Oxford/AstraZeneca,10/28/2021,67078360
OWID_EUN,Pfizer/BioNTech,10/28/2021,428681577
OWID_EUN,Sanofi/GSK,10/28/2021,2
OWID_EUN,Sinopharm/Beijing,10/28/2021,2142475
OWID_EUN,Sinovac,10/28/2021,9350
OWID_EUN,Sputnik V,10/28/2021,1845085
OWID_EUN,Valneva,10/28/2021,0
OWID_EUN,Covaxin,10/29/2021,138
OWID_EUN,Johnson&Johnson,10/29/2021,16232879
OWID_EUN,Moderna,10/29/2021,60349822
OWID_EUN,Novavax,10/29/2021,275
OWID_EUN,Oxford/AstraZeneca,10/29/2021,67084201
OWID_EUN,Pfizer/BioNTech,10/29/2021,431446696
OWID_EUN,Sanofi/GSK,10/29/2021,2
OWID_EUN,Sinopharm/Beijing,10/29/2021,2146679
OWID_EUN,Sinovac,10/29/2021,9415
OWID_EUN,Sputnik V,10/29/2021,1845252
OWID_EUN,Valneva,10/29/2021,0
OWID_EUN,Covaxin,10/30/2021,138
OWID_EUN,Johnson&Johnson,10/30/2021,16265823
OWID_EUN,Moderna,10/30/2021,60381699
OWID_EUN,Novavax,10/30/2021,275
OWID_EUN,Oxford/AstraZeneca,10/30/2021,67084466
OWID_EUN,Pfizer/BioNTech,10/30/2021,431775001
OWID_EUN,Sanofi/GSK,10/30/2021,2
OWID_EUN,Sinopharm/Beijing,10/30/2021,2146679
OWID_EUN,Sinovac,10/30/2021,9415
OWID_EUN,Sputnik V,10/30/2021,1845252
OWID_EUN,Valneva,10/30/2021,0
OWID_EUN,Covaxin,10/31/2021,138
OWID_EUN,Johnson&Johnson,10/31/2021,16287446
OWID_EUN,Moderna,10/31/2021,60392254
OWID_EUN,Novavax,10/31/2021,275
OWID_EUN,Oxford/AstraZeneca,10/31/2021,67084576
OWID_EUN,Pfizer/BioNTech,10/31/2021,431902745
OWID_EUN,Sanofi/GSK,10/31/2021,2
OWID_EUN,Sinopharm/Beijing,10/31/2021,2146679
OWID_EUN,Sinovac,10/31/2021,9415
OWID_EUN,Sputnik V,10/31/2021,1845252
OWID_EUN,Valneva,10/31/2021,0
OWID_EUN,Covaxin,11/1/2021,138
OWID_EUN,Johnson&Johnson,11/1/2021,16319943
OWID_EUN,Moderna,11/1/2021,60410605
OWID_EUN,Novavax,11/1/2021,275
OWID_EUN,Oxford/AstraZeneca,11/1/2021,67084683
OWID_EUN,Pfizer/BioNTech,11/1/2021,432114117
OWID_EUN,Sanofi/GSK,11/1/2021,2
OWID_EUN,Sinopharm/Beijing,11/1/2021,2146679
OWID_EUN,Sinovac,11/1/2021,9415
OWID_EUN,Sputnik V,11/1/2021,1845252
OWID_EUN,Valneva,11/1/2021,0
OWID_EUN,Covaxin,11/2/2021,138
OWID_EUN,Johnson&Johnson,11/2/2021,16353489
OWID_EUN,Moderna,11/2/2021,60455489
OWID_EUN,Novavax,11/2/2021,275
OWID_EUN,Oxford/AstraZeneca,11/2/2021,67085003
OWID_EUN,Pfizer/BioNTech,11/2/2021,432751115
OWID_EUN,Sanofi/GSK,11/2/2021,2
OWID_EUN,Sinopharm/Beijing,11/2/2021,2146679
OWID_EUN,Sinovac,11/2/2021,9416
OWID_EUN,Sputnik V,11/2/2021,1845252
OWID_EUN,Valneva,11/2/2021,0
OWID_EUN,Covaxin,11/3/2021,138
OWID_EUN,Johnson&Johnson,11/3/2021,16386982
OWID_EUN,Moderna,11/3/2021,60503929
OWID_EUN,Novavax,11/3/2021,275
OWID_EUN,Oxford/AstraZeneca,11/3/2021,67085335
OWID_EUN,Pfizer/BioNTech,11/3/2021,433536389
OWID_EUN,Sanofi/GSK,11/3/2021,2
OWID_EUN,Sinopharm/Beijing,11/3/2021,2146680
OWID_EUN,Sinovac,11/3/2021,9419
OWID_EUN,Sputnik V,11/3/2021,1845253
OWID_EUN,Valneva,11/3/2021,0
OWID_EUN,Covaxin,11/4/2021,138
OWID_EUN,Johnson&Johnson,11/4/2021,16419487
OWID_EUN,Moderna,11/4/2021,60558485
OWID_EUN,Novavax,11/4/2021,275
OWID_EUN,Oxford/AstraZeneca,11/4/2021,67085697
OWID_EUN,Pfizer/BioNTech,11/4/2021,434303447
OWID_EUN,Sanofi/GSK,11/4/2021,2
OWID_EUN,Sinopharm/Beijing,11/4/2021,2146680
OWID_EUN,Sinovac,11/4/2021,9421
OWID_EUN,Sputnik V,11/4/2021,1845253
OWID_EUN,Valneva,11/4/2021,0
OWID_EUN,Covaxin,11/5/2021,139
OWID_EUN,Johnson&Johnson,11/5/2021,16583503
OWID_EUN,Moderna,11/5/2021,60853872
OWID_EUN,Novavax,11/5/2021,276
OWID_EUN,Oxford/AstraZeneca,11/5/2021,67088257
OWID_EUN,Pfizer/BioNTech,11/5/2021,437500907
OWID_EUN,Sanofi/GSK,11/5/2021,2
OWID_EUN,Sinopharm/Beijing,11/5/2021,2151746
OWID_EUN,Sinovac,11/5/2021,9477
OWID_EUN,Sputnik V,11/5/2021,1845294
OWID_EUN,Valneva,11/5/2021,0
OWID_EUN,Covaxin,11/6/2021,139
OWID_EUN,Johnson&Johnson,11/6/2021,16602547
OWID_EUN,Moderna,11/6/2021,60895018
OWID_EUN,Novavax,11/6/2021,276
OWID_EUN,Oxford/AstraZeneca,11/6/2021,67088360
OWID_EUN,Pfizer/BioNTech,11/6/2021,437881042
OWID_EUN,Sanofi/GSK,11/6/2021,2
OWID_EUN,Sinopharm/Beijing,11/6/2021,2151746
OWID_EUN,Sinovac,11/6/2021,9478
OWID_EUN,Sputnik V,11/6/2021,1845294
OWID_EUN,Valneva,11/6/2021,0
OWID_EUN,Covaxin,11/7/2021,139
OWID_EUN,Johnson&Johnson,11/7/2021,16614529
OWID_EUN,Moderna,11/7/2021,60911947
OWID_EUN,Novavax,11/7/2021,276
OWID_EUN,Oxford/AstraZeneca,11/7/2021,67088394
OWID_EUN,Pfizer/BioNTech,11/7/2021,438024609
OWID_EUN,Sanofi/GSK,11/7/2021,2
OWID_EUN,Sinopharm/Beijing,11/7/2021,2151746
OWID_EUN,Sinovac,11/7/2021,9478
OWID_EUN,Sputnik V,11/7/2021,1845294
OWID_EUN,Valneva,11/7/2021,0
OWID_EUN,Covaxin,11/8/2021,139
OWID_EUN,Johnson&Johnson,11/8/2021,16637311
OWID_EUN,Moderna,11/8/2021,60964284
OWID_EUN,Novavax,11/8/2021,276
OWID_EUN,Oxford/AstraZeneca,11/8/2021,67088640
OWID_EUN,Pfizer/BioNTech,11/8/2021,438643857
OWID_EUN,Sanofi/GSK,11/8/2021,2
OWID_EUN,Sinopharm/Beijing,11/8/2021,2151746
OWID_EUN,Sinovac,11/8/2021,9479
OWID_EUN,Sputnik V,11/8/2021,1845294
OWID_EUN,Valneva,11/8/2021,0
OWID_EUN,Covaxin,11/9/2021,139
