Country Name (CN),Total Vaccinations (administered to date),Daily Vaccinations,Date
Upper middle income,5362084957,23160,8/25/2023
Upper middle income,5362097260,23353,8/26/2023
Upper middle income,5362104110,23434,8/27/2023
Upper middle income,5362121591,24168,8/28/2023
Upper middle income,5362140114,24599,8/29/2023
Upper middle income,5362151055,23920,8/30/2023
Upper middle income,5362170172,24525,8/31/2023
Upper middle income,5362193807,25457,9/1/2023
Upper middle income,5362216185,26953,9/2/2023
Upper middle income,5362239925,27889,9/3/2023
Upper middle income,5362264481,28260,9/4/2023
Upper middle income,5362291524,29461,9/5/2023
Upper middle income,5362320281,32054,9/6/2023
Upper middle income,5362347536,32943,9/7/2023
Upper middle income,5362379116,33936,9/8/2023
Upper middle income,5362398913,32203,9/9/2023
Upper middle income,5362412401,31911,9/10/2023
Upper middle income,5362438253,32081,9/11/2023
Upper middle income,5362464566,32025,9/12/2023
Upper middle income,5362492669,31988,9/13/2023
Upper middle income,5362519158,31931,9/14/2023
Upper middle income,5362548353,31619,9/15/2023
Upper middle income,5362563791,30996,9/16/2023
Upper middle income,5362573329,31078,9/17/2023
Upper middle income,5362597430,30831,9/18/2023
Upper middle income,5362622318,30606,9/19/2023
Upper middle income,5362645418,29889,9/20/2023
Upper middle income,5362668516,29405,9/21/2023
Upper middle income,5362694194,28899,9/22/2023
Upper middle income,5362706994,28522,9/23/2023
Upper middle income,5362712635,27964,9/24/2023
Upper middle income,5362733128,27447,9/25/2023
Upper middle income,5363430270,27216,9/26/2023
Upper middle income,5363452070,19113,9/27/2023
Upper middle income,5363471356,18714,9/28/2023
Upper middle income,5363492965,18347,9/29/2023
Upper middle income,5363502898,17958,9/30/2023
Upper middle income,5363506087,17634,10/1/2023
Upper middle income,5363529417,18355,10/2/2023
Upper middle income,5363552215,18672,10/3/2023
Upper middle income,5363572640,18805,10/4/2023
Upper middle income,5363591212,19045,10/5/2023
Upper middle income,5363609374,18879,10/6/2023
Upper middle income,5363615325,,10/7/2023
Upper middle income,5363617554,,10/8/2023
Upper middle income,5363631462,,10/9/2023
Upper middle income,5363644886,,10/10/2023
Upper middle income,5363653983,,10/11/2023
Upper middle income,5363654137,,10/12/2023
Vietnam,145991324,1059350,12/30/2021
Vietnam,184852609,457638,2/10/2022
Vietnam,185254387,512711,2/11/2022
Vietnam,185731134,507102,2/12/2022
Vietnam,186001127,471957,2/13/2022
Vietnam,194970502,425303,2/28/2022
Vietnam,195308572,415014,3/1/2022
Vietnam,195672969,427949,3/2/2022
Vietnam,197571534,594749,3/5/2022
Vietnam,197910353,612180,3/6/2022
Vietnam,198255931,469347,3/7/2022
Vietnam,198647028,476922,3/8/2022
Vietnam,198904850,461697,3/9/2022
Vietnam,200179247,372530,3/12/2022
Vietnam,200729854,297547,3/15/2022
Vietnam,201566460,258859,3/18/2022
Vietnam,201660445,211600,3/19/2022
Vietnam,201828138,209336,3/20/2022
Vietnam,202029331,211859,3/21/2022
Vietnam,203144374,344931,3/22/2022
Vietnam,204861158,470671,3/25/2022
Vietnam,205002757,477473,3/26/2022
Vietnam,205216774,484091,3/27/2022
Vietnam,205495812,495212,3/28/2022
Vietnam,205882049,391096,3/29/2022
Vietnam,206338189,292756,3/31/2022
Vietnam,206525077,217474,4/2/2022
Vietnam,207235119,193296,4/5/2022
Vietnam,207379359,181320,4/6/2022
Vietnam,208460812,289883,4/8/2022
Vietnam,208525313,285748,4/9/2022
Vietnam,208810706,225084,4/12/2022
Vietnam,208967215,226837,4/13/2022
Vietnam,209101297,168744,4/14/2022
Vietnam,209301152,120049,4/15/2022
Vietnam,209483478,136881,4/16/2022
Vietnam,209638138,145385,4/17/2022
Vietnam,209816927,157336,4/18/2022
Vietnam,210107957,185322,4/19/2022
Vietnam,210560185,227567,4/20/2022
Vietnam,211284125,311833,4/21/2022
Vietnam,212390774,415328,4/23/2022
Vietnam,212600099,423137,4/24/2022
Vietnam,213061726,463543,4/25/2022
Vietnam,213317994,458577,4/26/2022
Vietnam,213645290,440729,4/27/2022
Vietnam,214532764,464091,4/28/2022
Vietnam,214774198,419536,4/29/2022
Vietnam,214939202,364061,4/30/2022
Vietnam,214991119,341574,5/1/2022
Vietnam,215005042,277617,5/2/2022
Vietnam,215022051,243437,5/3/2022
Vietnam,215159324,216291,5/4/2022
Vietnam,215350776,116859,5/5/2022
Vietnam,215539479,109326,5/6/2022
Vietnam,215688790,107084,5/7/2022
Vietnam,215743796,107525,5/8/2022
Vietnam,215839208,119167,5/9/2022
Vietnam,216142873,160117,5/10/2022
Vietnam,216512573,165971,5/12/2022
Vietnam,217039026,185033,5/15/2022
Vietnam,217377159,219707,5/16/2022
Vietnam,217581267,205485,5/17/2022
Vietnam,218140778,259008,5/18/2022
World,1,1,12/4/2020
World,1,1,12/5/2020
World,1,1,12/6/2020
World,2,1,12/7/2020
World,7,1,12/8/2020
World,9,1,12/9/2020
World,10,1,12/10/2020
World,14,1,12/11/2020
World,15,1,12/12/2020
World,46501,1,12/13/2020
World,51318,4849,12/14/2020
World,127288,27088,12/15/2020
World,285628,263331,12/16/2020
World,558965,315316,12/17/2020
World,975905,375520,12/18/2020
World,1158019,375568,12/19/2020
World,1272022,371979,12/20/2020
World,1685901,436158,12/21/2020
World,2204840,504018,12/22/2020
World,2885249,584780,12/23/2020
World,3177789,602632,12/24/2020
World,3237397,553665,12/25/2020
World,3415614,553347,12/26/2020
World,3668139,574105,12/27/2020
World,4437286,657038,12/28/2020
World,5424810,755077,12/29/2020
World,6582780,855264,12/30/2020
World,7280176,895834,12/31/2020
World,7547025,950919,1/1/2021
World,8733897,1034539,1/2/2021
World,9128478,1083392,1/3/2021
World,10260154,1178050,1/4/2021
World,11547143,1310404,1/5/2021
World,12942313,1405705,1/6/2021
World,14639808,1589580,1/7/2021
World,16622578,1802487,1/8/2021
World,17427837,1874954,1/9/2021
World,21682949,1855437,1/10/2021
World,23449311,2055220,1/11/2021
World,25483229,2131922,1/12/2021
World,28084887,2253476,1/13/2021
World,30566364,2681997,1/14/2021
World,33118582,2814588,1/15/2021
World,34629747,3009029,1/16/2021
World,35685928,2977478,1/17/2021
World,37881029,3101845,1/18/2021
World,40626666,3262547,1/19/2021
World,43705860,3415395,1/20/2021
World,47056041,3576015,1/21/2021
World,51041328,3769266,1/22/2021
World,53214009,3917541,1/23/2021
World,54644988,4019231,1/24/2021
World,57750047,4242316,1/25/2021
World,61017210,4394586,1/26/2021
World,64832322,4455474,1/27/2021
World,69062986,4465940,1/28/2021
World,73498830,4495258,1/29/2021
World,76059164,4423088,1/30/2021
World,77609610,4311844,1/31/2021
World,80663074,4485954,2/1/2021
World,84144284,4675991,2/2/2021
World,88562747,5089734,2/3/2021
World,93503593,5373293,2/4/2021
World,98889337,5612979,2/5/2021
World,101790830,5851108,2/6/2021
World,103306745,6004231,2/7/2021
World,106847595,5964707,2/8/2021
World,111265548,5963212,2/9/2021
World,116344167,5826152,2/10/2021
World,121624762,5756114,2/11/2021
World,130805279,5823727,2/12/2021
World,134290047,5760417,2/13/2021
World,136348484,5738656,2/14/2021
World,140496634,5614489,2/15/2021
World,145107004,5551149,2/16/2021
World,150667728,5599326,2/17/2021
World,156488878,5711172,2/18/2021
World,164892663,5627224,2/19/2021
World,168723464,5624826,2/20/2021
World,170869682,5615337,2/21/2021
World,175017526,5642229,2/22/2021
World,185043539,5716101,2/23/2021
World,191406115,5822184,2/24/2021
World,198431593,5983334,2/25/2021
World,206111385,6191696,2/26/2021
World,210739913,6378363,2/27/2021
World,213350626,6415129,2/28/2021
World,218745880,6672078,3/1/2021
World,229736586,6953495,3/2/2021
World,237769492,7241636,3/3/2021
World,246995726,7537364,3/4/2021
World,256532629,7810857,3/5/2021
World,263195328,8089732,3/6/2021
World,266719681,8186908,3/7/2021
World,274500329,8507574,3/8/2021
World,282876820,8727791,3/9/2021
World,292964007,8928492,3/10/2021
World,301837315,8885868,3/11/2021
World,312978152,9093562,3/12/2021
World,321093635,9217984,3/13/2021
World,324821222,9286651,3/14/2021
World,334807741,9670226,3/15/2021
World,344433031,9972239,3/16/2021
World,355241502,10197834,3/17/2021
World,365628080,10526510,3/18/2021
World,378697049,10800387,3/19/2021
World,387347366,11050457,3/20/2021
World,391417955,11461589,3/21/2021
World,401512375,11687703,3/22/2021
World,411575523,11909919,3/23/2021
World,423991163,12348438,3/24/2021
World,435866963,13202569,3/25/2021
World,449782998,14105182,3/26/2021
World,458386014,14766761,3/27/2021
World,462535475,15046461,3/28/2021
World,474294917,15098208,3/29/2021
World,486035029,15450139,3/30/2021
World,501195878,15948681,3/31/2021
World,516402576,16540490,4/1/2021
World,529809448,16532150,4/2/2021
World,539042593,16238933,4/3/2021
World,545583110,16332405,4/4/2021
World,557532883,16511655,4/5/2021
World,572468172,16793185,4/6/2021
World,588854407,16894135,4/7/2021
World,607047141,17084297,4/8/2021
World,624701104,17526969,4/9/2021
World,637005077,17978160,4/10/2021
World,645447977,18140979,4/11/2021
World,659557078,18653014,4/12/2021
World,673175049,18672927,4/13/2021
World,688807192,18568943,4/14/2021
World,703111663,17887920,4/15/2021
World,718536519,17314688,4/16/2021
World,728515335,16990966,4/17/2021
World,736206645,16667000,4/18/2021
World,748706266,16224947,4/19/2021
World,762530953,15980786,4/20/2021
World,776204507,15915039,4/21/2021
World,791359841,16403352,4/22/2021
World,805854033,16586488,4/23/2021
World,813422236,16787922,4/24/2021
World,825459897,17207233,4/25/2021
World,837822658,17601122,4/26/2021
World,851924979,18316406,4/27/2021
World,869592160,19161016,4/28/2021
World,886048312,19555823,4/29/2021
World,901296456,20511198,4/30/2021
World,909163233,20441837,5/1/2021
World,915222785,20290443,5/2/2021
World,925064733,19951324,5/3/2021
World,939000029,19541035,5/4/2021
World,954640187,19040080,5/5/2021
World,970259961,18993425,5/6/2021
World,988435226,18922269,5/7/2021
World,997915583,19766519,5/8/2021
World,1004786361,20089304,5/9/2021
World,1018061256,20901321,5/10/2021
World,1034662551,21748601,5/11/2021
World,1050057813,22653025,5/12/2021
World,1063917610,22837709,5/13/2021
World,1078292208,22951827,5/14/2021
World,1088343508,23441730,5/15/2021
World,1096724436,24577827,5/16/2021
World,1108636030,25390953,5/17/2021
World,1123376831,26019115,5/18/2021
World,1137514362,26275398,5/19/2021
World,1153817781,27291401,5/20/2021
World,1170306238,28092409,5/21/2021
World,1183134469,28401204,5/22/2021
World,1191811285,28482024,5/23/2021
World,1204989080,28738278,5/24/2021
World,1218050946,29414065,5/25/2021
World,1233797420,30545755,5/26/2021
World,1249056581,30738303,5/27/2021
